"","GAME_ID","TEAM_ID","TEAM_ABBREVIATION","PLAYER_ID","PLAYER_NAME","MIN","FGM","FGA","FG3M","FG3A","FTM","FTA","PF","PTS","STL","BLK","TO","OREB","DREB","AST","BLKA","PFD","POSS","SCREEN_ASSISTS","DEFLECTIONS","CHARGES_DRAWN","CONTESTED_SHOTS_2PT","CONTESTED_SHOTS_3PT","OFF_BOXOUTS","DEF_BOXOUTS","OFF_LOOSE_BALLS_RECOVERED","DEF_LOOSE_BALLS_RECOVERED","D_FGM","D_FGA","DRIVES","DIST_MILES_OFF","DIST_MILES_DEF","TOUCHES","PASSES_MADE","PASSES_RECEIVED","SECONDARY_AST","POTENTIAL_AST","FT_AST","OREB_CONTEST","OREB_CHANCES","DREB_CONTEST","DREB_CHANCES"
"115",22200005,1610612745,"HOU",1631095,"Jabari Smith Jr.",32.9,6,17,3,11,2,2,4,17,0,0,0,1,6,1,0,1,72,2,4,0,4,1,0,0,0,0,11,15,4,1.4,1,50,33,26,2,0,0,1,3,0,8
"116",22200005,1610612745,"HOU",1628981,"Bruno Fernando",25.0333333333333,3,3,0,0,1,2,0,7,0,2,0,3,6,7,0,3,55,8,0,0,13,0,0,7,1,0,7,12,0,1,0.7,47,43,27,0,8,0,1,11,0,15
"117",22200005,1610612745,"HOU",1630224,"Jalen Green",32.2166666666667,7,20,1,7,1,1,3,16,1,1,3,1,4,3,1,1,74,0,1,0,2,5,0,0,2,2,3,14,12,1.5,1,56,31,44,2,9,1,0,2,0,8
"118",22200005,1610612745,"HOU",1629645,"Kevin Porter Jr.",33.95,9,19,3,5,0,0,2,21,2,0,4,3,4,7,1,0,78,0,3,0,1,3,0,0,1,0,6,14,20,1.6,1.1,81,57,64,0,15,2,2,4,0,5
"119",22200005,1610612745,"HOU",1630231,"KJ Martin",22.7,1,7,0,2,4,4,4,6,1,0,1,0,5,0,1,3,53,0,2,0,5,2,0,0,0,0,5,6,0,1,0.8,23,12,14,0,1,0,0,5,1,6
"120",22200005,1610612745,"HOU",1631106,"Tari Eason",15.1,4,6,0,0,0,0,1,8,0,0,0,3,4,0,0,0,35,0,0,0,1,3,0,1,0,0,2,5,6,0.7,0.6,29,21,12,0,3,0,2,4,0,4
"121",22200005,1610612745,"HOU",1630578,"Alperen Sengun",22.0833333333333,5,9,1,2,4,4,3,15,0,0,6,4,5,0,1,4,48,1,1,0,6,1,0,1,0,0,5,12,1,0.8,0.7,53,36,35,1,3,0,4,7,2,8
"122",22200005,1610612745,"HOU",1629726,"Garrison Mathews",14.05,0,2,0,2,0,0,1,0,0,0,0,0,1,1,0,2,30,0,0,0,1,1,0,2,0,0,2,4,0,0.5,0.5,7,5,5,0,1,0,0,0,0,2
"123",22200005,1610612745,"HOU",1630528,"Josh Christopher",12.65,3,6,0,2,0,0,0,6,0,0,0,0,3,2,0,1,26,0,0,0,1,1,0,0,0,0,3,5,7,0.5,0.4,23,16,17,1,1,0,0,1,0,4
"127",22200005,1610612737,"ATL",1629631,"De'Andre Hunter",32.1333333333333,10,15,1,3,1,2,3,22,1,0,0,1,2,1,1,1,73,1,2,0,1,4,0,1,0,1,9,16,3,1.2,1.2,34,18,15,0,1,0,1,2,1,7
"128",22200005,1610612737,"ATL",1628381,"John Collins",33.65,9,12,2,2,4,4,3,24,1,0,2,0,8,1,0,2,75,2,2,0,8,8,0,1,0,1,7,23,2,1.2,1.2,45,28,23,1,3,0,0,0,6,14
"129",22200005,1610612737,"ATL",203991,"Clint Capela",26.0333333333333,1,3,0,0,0,0,2,2,0,2,1,2,6,0,0,1,59,8,0,1,13,1,0,2,0,0,5,13,0,0.9,1,21,18,4,0,0,0,1,4,5,14
"130",22200005,1610612737,"ATL",1627749,"Dejounte Murray",38.2333333333333,8,19,1,5,3,3,0,20,5,1,0,0,5,11,1,2,84,0,5,0,2,6,0,0,0,0,5,14,9,1.5,1.3,66,44,52,0,17,1,0,1,0,7
"131",22200005,1610612737,"ATL",1629027,"Trae Young",37.9,7,22,1,9,8,8,1,23,1,1,3,0,3,13,1,7,86,0,2,0,1,1,0,2,0,1,6,9,13,1.4,1.2,78,43,67,0,18,4,0,1,0,4
"132",22200005,1610612737,"ATL",1630552,"Jalen Johnson",14.35,1,1,0,0,3,4,2,5,0,0,1,0,1,0,0,2,32,0,0,0,1,1,1,1,0,1,4,8,1,0.6,0.6,18,14,11,0,1,0,0,0,0,4
"133",22200005,1610612737,"ATL",1628988,"Aaron Holiday",18.0333333333333,2,5,1,2,0,0,1,5,3,0,2,0,0,1,0,1,41,0,4,0,0,1,0,0,0,0,3,5,2,0.7,0.7,28,20,22,0,3,0,0,0,0,0
"134",22200005,1610612737,"ATL",1630168,"Onyeka Okongwu",21.1166666666667,6,8,0,0,1,3,4,13,0,0,0,1,8,0,0,3,45,2,0,0,11,3,0,1,1,0,5,16,1,0.8,0.7,36,25,16,0,1,0,1,2,4,11
"135",22200005,1610612737,"ATL",203200,"Justin Holiday",18.55,1,5,1,4,0,0,2,3,1,1,0,0,1,3,0,1,41,0,1,0,2,3,0,0,0,1,3,7,0,0.7,0.7,16,10,10,0,1,0,0,0,1,1
"142",22200006,1610612740,"NOP",1627742,"Brandon Ingram",31,10,17,2,4,6,9,3,28,1,0,4,0,7,5,2,8,65,0,3,0,0,4,0,1,0,0,6,9,15,1.3,1,69,40,54,1,12,0,0,2,0,9
"143",22200006,1610612740,"NOP",1629627,"Zion Williamson",30.0333333333333,11,22,0,0,3,4,3,25,4,0,2,3,6,3,5,6,63,2,5,0,0,0,0,1,0,0,5,11,10,1.4,1,59,32,35,1,3,0,2,7,3,8
"144",22200006,1610612740,"NOP",202685,"Jonas Valanciunas",26.6,6,13,1,1,2,2,1,15,0,1,1,6,7,2,0,2,55,2,1,0,8,1,3,3,0,0,7,15,0,1.1,0.9,63,47,39,0,4,0,5,10,2,10
"145",22200006,1610612740,"NOP",1630529,"Herbert Jones",27.9666666666667,2,7,1,3,1,1,3,6,0,1,0,3,1,3,1,2,57,0,3,0,8,3,0,1,1,0,6,13,3,1.2,0.9,34,27,25,0,4,1,1,4,0,1
"146",22200006,1610612740,"NOP",203468,"CJ McCollum",31.0333333333333,7,16,3,9,4,5,2,21,3,0,1,1,3,6,1,4,66,0,2,0,2,4,0,0,0,0,3,10,10,1.4,1,67,43,56,0,8,0,1,2,1,4
"147",22200006,1610612740,"NOP",1630631,"Jose Alvarado",15.7333333333333,3,6,1,2,0,0,2,7,0,0,0,0,2,2,1,0,39,2,0,0,3,0,0,0,0,0,4,10,5,0.7,0.7,29,22,23,1,2,0,0,1,0,3
"148",22200006,1610612740,"NOP",1630530,"Trey Murphy III",23.95,5,7,4,6,2,3,4,16,0,1,1,4,5,2,0,2,55,0,0,0,3,1,0,2,2,0,6,9,3,1,0.9,30,20,16,1,4,0,1,6,2,7
"149",22200006,1610612740,"NOP",1626204,"Larry Nance Jr.",21.4,4,6,0,0,0,1,1,8,1,1,3,3,6,2,0,1,50,3,1,0,5,0,0,3,0,0,8,12,0,0.9,0.8,37,27,15,0,2,0,2,9,3,9
"150",22200006,1610612740,"NOP",1628984,"Devonte' Graham",15.0333333333333,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,28,1,1,0,0,2,0,0,0,1,2,8,2,0.6,0.5,27,23,21,0,3,0,0,0,0,0
"151",22200006,1610612740,"NOP",1630230,"Naji Marshall",14.05,2,4,0,0,0,0,1,4,0,0,0,1,3,2,0,0,31,0,1,0,2,1,0,0,0,0,2,5,5,0.6,0.5,19,14,11,0,1,0,1,2,1,4
"152",22200006,1610612740,"NOP",1630700,"Dyson Daniels",3.2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,9,0,1,0,0,2,0,0,0,0,1,2,2,0.2,0.1,5,4,4,0,2,0,0,0,0,0
"157",22200006,1610612751,"BKN",201142,"Kevin Durant",31.7833333333333,11,21,2,6,8,9,4,32,1,4,4,0,3,2,1,8,66,0,2,0,8,0,0,0,0,0,6,13,9,1.1,1,61,31,52,1,7,0,0,0,0,9
"158",22200006,1610612751,"BKN",1626220,"Royce O'Neale",34.15,4,7,2,3,0,0,4,10,3,2,0,1,6,3,0,1,72,1,4,0,8,4,0,0,1,1,16,26,6,1.4,1.2,50,40,24,0,6,0,1,2,0,9
"159",22200006,1610612751,"BKN",1629651,"Nic Claxton",24.7666666666667,6,7,0,0,1,2,3,13,1,2,4,3,7,0,0,3,47,2,4,0,12,3,1,2,0,2,7,20,2,0.9,0.9,42,29,24,0,4,0,1,7,3,9
"160",22200006,1610612751,"BKN",202681,"Kyrie Irving",34.1666666666667,6,19,0,6,3,3,3,15,2,0,2,0,2,5,0,2,73,2,5,0,2,1,0,1,0,0,8,9,9,1.3,1.2,62,37,50,1,5,0,0,1,0,4
"161",22200006,1610612751,"BKN",1627732,"Ben Simmons",23.1666666666667,2,3,0,0,0,2,6,4,0,0,3,0,5,5,0,1,52,3,3,0,1,0,0,3,0,0,7,13,2,0.8,0.8,58,52,37,0,12,0,0,2,1,8
"162",22200006,1610612751,"BKN",1630549,"Day'Ron Sharpe",22.5166666666667,1,8,0,1,2,2,4,4,2,2,0,5,3,1,1,1,53,6,3,0,7,0,2,1,1,1,5,9,0,1,0.8,36,26,15,0,3,0,4,11,3,4
"163",22200006,1610612751,"BKN",201988,"Patty Mills",22.6833333333333,5,10,4,9,2,2,0,16,0,0,0,0,1,0,1,2,53,0,1,0,1,2,0,0,0,0,1,7,1,0.9,0.9,30,19,26,0,1,1,0,0,0,3
"164",22200006,1610612751,"BKN",1628410,"Edmond Sumner",18.8833333333333,2,5,0,3,2,2,1,6,0,0,3,0,1,3,0,2,42,0,0,0,1,0,0,0,1,0,3,4,2,0.9,0.7,27,18,23,0,7,2,0,0,0,2
"165",22200006,1610612751,"BKN",202693,"Markieff Morris",2.73333333333333,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0.1,0.1,2,1,1,0,0,0,0,0,0,0
"166",22200006,1610612751,"BKN",1630560,"Cam Thomas",12.7166666666667,1,4,0,1,0,0,0,2,0,0,0,0,0,1,1,0,27,0,0,0,1,0,0,2,0,0,1,5,3,0.5,0.5,20,15,17,0,3,0,0,0,0,0
"167",22200006,1610612751,"BKN",1629139,"Yuta Watanabe",8.56666666666667,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,20,0,0,0,2,1,0,0,0,0,2,4,0,0.4,0.3,5,3,3,0,0,0,0,0,0,0
"168",22200006,1610612751,"BKN",1630556,"Kessler Edwards",3.86666666666667,1,3,1,2,0,0,0,3,1,0,0,0,2,2,0,0,10,0,0,0,1,1,0,0,0,0,2,2,0,0.2,0.2,7,4,3,0,0,0,0,0,0,2
"171",22200007,1610612741,"CHI",201942,"DeMar DeRozan",36.1333333333333,14,22,2,3,7,11,3,37,2,1,1,1,5,9,0,7,78,0,3,0,4,2,0,0,1,0,6,9,8,1.4,1.2,76,47,66,0,16,0,1,1,1,9
"172",22200007,1610612741,"CHI",1630172,"Patrick Williams",28.1333333333333,2,6,0,2,0,0,1,4,1,0,1,0,2,0,0,0,65,1,1,0,1,1,0,1,0,0,4,8,2,1.1,1.1,25,19,16,0,0,0,0,4,0,4
"173",22200007,1610612741,"CHI",202696,"Nikola Vucevic",33.1166666666667,5,13,1,5,4,4,1,15,0,3,1,5,12,2,0,4,71,3,0,0,9,1,1,1,0,0,6,18,1,1.2,1.1,61,47,38,0,7,0,5,7,3,14
"174",22200007,1610612741,"CHI",1627936,"Alex Caruso",29.65,2,10,1,6,1,2,4,6,2,0,4,2,3,4,1,2,64,4,3,0,0,8,0,0,1,1,10,15,5,1.3,1.1,71,53,46,0,9,1,0,4,1,4
"175",22200007,1610612741,"CHI",1630245,"Ayo Dosunmu",36.4166666666667,7,14,3,6,0,0,2,17,2,1,2,1,5,4,1,1,78,0,1,0,2,3,0,0,0,1,5,9,4,1.5,1.3,85,63,62,0,8,0,1,3,0,8
"176",22200007,1610612741,"CHI",1629750,"Javonte Green",18.2833333333333,1,2,0,1,4,4,6,6,1,0,0,0,3,1,0,2,39,1,3,0,0,1,0,1,0,0,2,8,2,0.8,0.7,26,22,14,0,2,0,0,5,1,6
"177",22200007,1610612741,"CHI",1629632,"Coby White",24.55,4,11,2,7,0,0,3,10,1,0,1,0,2,0,0,1,55,0,1,0,4,1,0,0,0,0,4,7,3,1,0.9,41,29,32,1,3,0,0,0,0,3
"178",22200007,1610612741,"CHI",203083,"Andre Drummond",14.8833333333333,2,7,0,1,5,5,4,9,1,1,3,3,2,1,0,5,35,4,1,0,2,3,1,0,0,0,7,12,2,0.6,0.6,28,16,19,0,2,0,3,5,1,3
"179",22200007,1610612741,"CHI",201609,"Goran Dragic",18.85,4,8,4,5,0,2,2,12,2,0,1,0,0,2,0,2,44,0,2,0,2,2,0,0,0,0,1,5,4,0.8,0.7,53,41,44,0,7,2,0,0,0,0
"185",22200007,1610612748,"MIA",202710,"Jimmy Butler",36.5666666666667,5,11,0,0,14,16,2,24,1,1,2,3,5,3,0,10,78,2,2,0,4,0,1,1,0,1,3,11,12,1.3,1.4,60,39,42,1,7,0,3,4,0,8
"186",22200007,1610612748,"MIA",1628997,"Caleb Martin",28.6166666666667,3,9,1,3,0,0,2,7,2,0,0,1,3,3,1,1,63,0,3,0,2,1,0,1,1,0,6,11,2,1.4,1,49,37,34,0,5,1,0,2,0,10
"187",22200007,1610612748,"MIA",1628389,"Bam Adebayo",34,5,15,0,0,2,3,4,12,0,1,5,1,8,2,1,3,74,4,1,0,5,6,0,1,0,0,9,20,2,1.4,1.2,74,53,54,0,4,1,1,4,4,12
"188",22200007,1610612748,"MIA",1629639,"Tyler Herro",34.4666666666667,8,15,4,8,3,4,2,23,2,0,1,0,6,1,2,3,74,0,2,0,6,4,0,0,1,1,14,16,10,1.5,1.2,72,52,52,1,7,1,0,3,1,11
"189",22200007,1610612748,"MIA",200768,"Kyle Lowry",34.65,1,7,0,5,0,0,4,2,1,0,3,0,5,4,1,1,75,0,2,0,1,1,0,0,0,0,3,12,4,1.3,1.1,85,73,65,0,8,1,0,6,0,8
"190",22200007,1610612748,"MIA",1629622,"Max Strus",30.8166666666667,7,9,5,7,3,5,3,22,0,0,2,1,6,1,1,4,70,0,2,1,5,2,0,0,0,1,6,13,3,1.5,1.2,50,35,35,0,3,0,0,2,0,6
"191",22200007,1610612748,"MIA",1629216,"Gabe Vincent",16.05,1,4,0,1,0,0,1,2,0,0,4,0,0,3,0,2,37,0,1,0,0,5,0,1,0,0,4,9,5,0.7,0.6,42,27,35,0,3,0,0,0,0,0
"192",22200007,1610612748,"MIA",203473,"Dewayne Dedmon",13.4666666666667,5,6,1,1,0,0,5,11,0,0,2,1,2,1,0,2,30,2,0,0,0,0,0,2,0,0,1,3,0,0.5,0.5,23,16,14,0,0,0,1,2,1,7
"193",22200007,1610612748,"MIA",1629130,"Duncan Robinson",10.9,2,4,1,3,0,0,1,5,0,0,0,1,3,3,0,0,27,0,0,0,2,0,0,0,0,0,2,6,3,0.5,0.5,14,9,10,0,2,0,0,1,0,3
"194",22200007,1610612748,"MIA",1629312,"Haywood Highsmith",0.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"198",22200008,1610612739,"CLE",1628378,"Donovan Mitchell",34.5166666666667,12,21,2,8,5,6,4,31,2,0,3,0,2,9,0,4,71,0,1,0,2,4,0,0,1,1,8,15,19,1.3,1.1,76,46,68,0,10,0,0,1,0,4
"199",22200008,1610612739,"CLE",1630596,"Evan Mobley",35.5833333333333,5,9,1,3,3,4,1,14,1,1,3,0,6,1,0,4,76,2,2,0,5,4,0,4,0,0,9,17,4,1.4,1.2,60,44,37,0,6,1,0,2,0,9
"200",22200008,1610612739,"CLE",1628386,"Jarrett Allen",33.8833333333333,5,8,0,0,3,4,2,13,0,2,1,5,5,0,1,5,68,4,1,0,14,2,0,0,1,0,7,20,0,1.3,1.1,43,29,20,0,3,1,2,8,2,12
"201",22200008,1610612739,"CLE",1627747,"Caris LeVert",34.6833333333333,2,7,2,2,4,4,3,10,0,0,1,0,5,7,2,3,72,0,3,0,2,2,0,0,1,0,6,12,11,1.5,1.1,61,50,42,1,8,0,0,0,1,8
"202",22200008,1610612739,"CLE",1629636,"Darius Garland",13.3,2,8,0,1,0,0,1,4,2,1,5,0,1,3,1,2,31,0,0,0,0,1,0,0,0,1,2,4,10,0.5,0.5,37,21,32,0,5,0,0,1,0,1
"203",22200008,1610612739,"CLE",1630171,"Isaac Okoro",11.7666666666667,0,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.4,17,14,13,0,2,1,0,0,0,0
"204",22200008,1610612739,"CLE",201567,"Kevin Love",20.9,3,6,1,4,1,1,2,8,0,0,1,0,7,2,0,2,47,1,0,0,2,2,0,1,0,0,5,9,0,0.8,0.7,29,21,15,0,2,0,0,2,2,10
"205",22200008,1610612739,"CLE",1629731,"Dean Wade",21.7,3,4,1,2,1,2,1,8,0,1,0,1,2,2,0,1,47,0,1,0,5,1,0,2,0,0,2,7,3,0.9,0.8,23,18,12,1,3,0,1,2,0,4
"206",22200008,1610612739,"CLE",1626224,"Cedi Osman",27.65,6,12,3,6,2,2,3,17,0,0,1,0,3,1,0,2,54,0,0,0,3,2,0,0,0,0,3,10,5,1,1,33,20,24,0,1,0,0,1,0,8
"207",22200008,1610612739,"CLE",203526,"Raul Neto",6.03333333333333,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,0,1,0,0,0,0,0,2,1,0.2,0.2,14,12,12,0,2,0,0,0,0,2
"211",22200008,1610612761,"TOR",1628384,"OG Anunoby",37.55,5,12,2,5,6,7,4,18,3,1,3,1,6,5,1,4,78,0,2,0,6,0,0,0,0,2,4,9,10,1.4,1.3,47,31,33,1,8,0,1,5,1,8
"212",22200008,1610612761,"TOR",1630567,"Scottie Barnes",32.3333333333333,7,14,1,1,0,0,4,15,2,1,3,1,2,7,1,0,62,0,2,0,6,3,0,0,1,0,5,14,7,1.4,1,61,45,43,1,9,0,1,3,1,9
"213",22200008,1610612761,"TOR",1627783,"Pascal Siakam",34.0666666666667,9,20,1,3,4,8,6,23,3,0,4,3,8,1,0,5,68,0,3,0,5,3,0,3,1,1,8,16,16,1.2,1.2,71,42,48,0,5,1,3,6,3,9
"214",22200008,1610612761,"TOR",1629018,"Gary Trent Jr.",36.9833333333333,5,12,4,8,5,7,1,19,1,0,1,3,2,0,0,5,74,0,0,0,1,2,0,0,1,0,6,13,4,1.2,1.3,35,17,26,2,3,0,0,3,0,2
"215",22200008,1610612761,"TOR",1627832,"Fred VanVleet",38.6833333333333,4,9,3,6,4,4,3,15,4,0,1,1,1,5,1,3,83,1,4,0,3,0,0,1,0,1,6,13,8,1.6,1.3,73,57,54,1,8,0,0,3,0,5
"216",22200008,1610612761,"TOR",1630173,"Precious Achiuwa",17.95,4,11,1,4,1,2,1,10,0,0,0,1,4,0,1,1,35,0,2,0,2,2,0,0,0,1,4,5,1,0.7,0.7,27,14,18,0,1,0,0,3,0,8
"217",22200008,1610612761,"TOR",1631132,"Christian Koloko",15.3666666666667,1,4,0,0,1,2,2,3,0,1,1,2,4,0,1,1,37,2,0,0,5,2,0,0,0,0,2,5,0,0.6,0.6,16,12,6,0,0,0,2,6,2,5
"218",22200008,1610612761,"TOR",1630625,"Dalano Banton",9.21666666666667,0,1,0,1,2,2,1,2,0,1,0,0,1,1,0,2,24,0,0,0,1,2,0,0,0,0,2,4,0,0.4,0.4,17,15,11,0,3,0,0,0,1,3
"219",22200008,1610612761,"TOR",201152,"Thaddeus Young",10.7833333333333,1,3,1,2,0,0,0,3,1,0,0,0,0,0,0,0,24,1,2,0,1,0,0,0,0,0,4,4,0,0.5,0.3,18,15,13,0,0,0,0,0,0,0
"220",22200008,1610612761,"TOR",1627823,"Juancho Hernangomez",7.08333333333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,15,0,1,0,0,0,0,0,0,0,2,2,0,0.3,0.2,4,4,0,0,0,0,0,2,0,1
"225",22200009,1610612752,"NYK",1629628,"RJ Barrett",37.6,3,18,0,6,5,6,2,11,0,0,2,2,6,3,0,4,77,0,2,0,1,3,0,1,0,0,8,11,9,1.5,1.4,57,33,38,0,5,0,1,5,1,10
"226",22200009,1610612752,"NYK",203944,"Julius Randle",34.9166666666667,9,16,2,6,4,5,6,24,2,0,3,2,9,6,0,4,70,0,1,0,0,3,0,0,1,0,10,18,6,1.3,1.2,63,43,40,0,10,0,1,3,2,15
"227",22200009,1610612752,"NYK",1629011,"Mitchell Robinson",12.6833333333333,2,3,0,0,0,1,5,4,0,2,0,2,0,0,0,2,29,1,2,0,6,2,1,2,0,0,1,8,0,0.5,0.4,14,11,8,0,1,0,1,5,0,2
"228",22200009,1610612752,"NYK",203095,"Evan Fournier",33,4,11,3,6,3,3,2,14,2,0,0,1,3,3,1,1,65,0,6,0,1,4,0,1,0,0,3,11,6,1.3,1.2,37,25,29,0,5,0,0,1,1,9
"229",22200009,1610612752,"NYK",1628973,"Jalen Brunson",36.0833333333333,7,18,1,4,0,0,3,15,0,0,0,2,4,9,1,2,73,0,6,1,2,7,0,0,0,0,7,16,16,1.5,1.3,86,65,69,0,17,0,0,3,1,6
"230",22200009,1610612752,"NYK",1630193,"Immanuel Quickley",16.9166666666667,0,6,0,3,0,0,0,0,0,0,0,0,3,0,1,0,35,0,2,0,2,5,0,0,0,0,2,10,3,0.7,0.6,38,31,26,0,2,0,0,0,0,5
"231",22200009,1610612752,"NYK",1628392,"Isaiah Hartenstein",40.25,7,11,0,3,2,2,5,16,0,1,3,7,1,4,0,2,77,5,2,0,15,3,0,1,1,0,9,25,0,1.5,1.6,61,47,37,0,6,0,5,7,0,9
"232",22200009,1610612752,"NYK",1629629,"Cam Reddish",28.0333333333333,9,15,3,6,1,1,2,22,3,1,2,1,4,0,1,1,57,0,1,0,1,3,0,0,1,2,4,10,6,1,1.1,32,14,22,0,2,0,0,2,1,6
"233",22200009,1610612752,"NYK",1630167,"Obi Toppin",13.4833333333333,1,3,0,0,0,0,1,2,0,0,1,0,3,1,0,0,28,0,0,0,1,1,0,1,0,0,2,2,2,0.6,0.5,16,12,7,0,1,0,0,4,0,5
"234",22200009,1610612752,"NYK",201565,"Derrick Rose",12.05,2,8,0,3,0,0,0,4,0,1,1,1,3,2,3,1,24,0,0,0,4,1,0,0,0,1,1,6,7,0.5,0.4,27,16,21,0,2,0,1,2,1,8
"240",22200009,1610612763,"MEM",1630217,"Desmond Bane",37.4666666666667,6,22,3,13,1,2,3,16,0,1,2,0,4,6,1,1,77,0,3,0,1,5,0,0,0,0,4,13,11,1.6,1.2,76,51,68,0,15,0,0,1,0,6
"241",22200009,1610612763,"MEM",1630583,"Santi Aldama",38.9833333333333,7,14,3,8,1,2,1,18,1,1,0,2,9,1,0,4,82,1,1,0,8,5,0,1,0,0,10,28,4,1.7,1.3,51,34,30,0,3,1,1,2,2,16
"242",22200009,1610612763,"MEM",203500,"Steven Adams",32.5333333333333,1,2,0,0,1,4,1,3,1,1,1,6,8,3,0,7,66,4,1,1,2,2,2,3,2,0,8,13,0,1.3,1,45,39,17,0,5,1,4,11,6,13
"243",22200009,1610612763,"MEM",1629723,"John Konchar",33.3666666666667,4,11,4,9,0,0,0,12,2,0,1,3,8,2,1,2,69,0,2,1,1,4,0,0,0,0,5,16,2,1.4,1.3,51,37,22,0,3,0,1,5,1,11
"244",22200009,1610612763,"MEM",1629630,"Ja Morant",37.8833333333333,11,24,3,6,9,11,4,34,0,1,6,1,3,9,0,9,78,0,1,0,6,3,0,0,0,0,10,20,23,1.6,1.2,95,55,86,3,19,0,0,4,0,9
"245",22200009,1610612763,"MEM",1629634,"Brandon Clarke",18.6666666666667,4,6,0,2,0,0,4,8,0,0,1,2,4,0,0,0,38,2,0,0,2,0,0,0,1,0,5,7,0,0.8,0.6,21,15,12,0,3,1,1,7,1,5
"246",22200009,1610612763,"MEM",1626145,"Tyus Jones",24.9833333333333,6,16,3,8,0,2,0,15,1,0,1,1,3,3,1,1,51,0,3,0,0,0,0,0,1,0,1,3,5,1,0.8,66,48,49,0,7,0,1,3,0,5
"247",22200009,1610612763,"MEM",1631223,"David Roddy",12.7666666666667,0,6,0,2,0,0,1,0,0,0,0,2,0,1,1,1,25,0,1,1,0,1,1,0,0,0,0,3,0,0.5,0.4,13,7,10,0,3,0,2,5,0,0
"248",22200009,1610612763,"MEM",1630214,"Xavier Tillman",15.8166666666667,2,5,0,0,0,0,1,4,0,2,1,2,4,1,1,0,32,1,1,0,7,2,1,1,0,0,4,11,2,0.7,0.6,30,22,18,0,1,0,2,7,0,10
"249",22200009,1610612763,"MEM",1631222,"Jake LaRavia",12.5333333333333,1,2,1,2,2,2,2,5,1,1,0,1,1,1,0,1,25,0,1,0,3,3,0,1,0,0,4,13,0,0.5,0.5,13,10,6,0,3,0,0,2,0,2
"253",22200010,1610612760,"OKC",1629652,"Luguentz Dort",32.5666666666667,3,12,1,6,3,4,3,10,1,0,1,3,3,2,1,5,71,0,3,0,1,4,0,0,1,0,3,12,11,1.3,1.1,39,21,31,0,7,1,1,3,0,6
"254",22200010,1610612760,"OKC",1629026,"Kenrich Williams",22,2,7,1,3,0,0,3,5,0,0,0,2,4,1,0,1,50,0,1,1,1,1,0,4,1,2,1,4,3,0.9,0.7,27,20,18,0,5,1,1,4,1,8
"255",22200010,1610612760,"OKC",1630197,"Aleksej Pokusevski",24.8,3,10,2,5,3,4,1,11,0,1,2,3,4,3,0,2,53,2,0,0,8,1,0,1,0,0,7,12,2,1.1,0.8,57,41,35,1,8,1,1,7,2,8
"256",22200010,1610612760,"OKC",1630581,"Josh Giddey",33.85,6,14,2,7,0,0,4,14,0,2,4,1,10,4,2,1,76,0,5,0,3,2,0,1,1,2,8,16,9,1.4,1.2,91,69,60,2,11,0,0,6,1,15
"257",22200010,1610612760,"OKC",1628983,"Shai Gilgeous-Alexander",36.7833333333333,12,23,2,6,6,6,1,32,3,2,2,2,4,5,0,6,83,0,7,0,5,5,0,0,0,0,9,21,21,1.5,1.2,88,59,73,0,15,0,1,2,0,6
"258",22200010,1610612760,"OKC",1630544,"Tre Mann",23.5,4,11,2,6,2,2,1,12,1,0,0,0,2,2,0,1,56,0,4,0,0,5,0,0,0,0,7,12,8,1,0.9,46,34,35,0,4,0,0,0,0,3
"259",22200010,1610612760,"OKC",1630526,"Jeremiah Robinson-Earl",12.4,2,3,2,3,0,0,5,6,1,0,0,1,4,0,0,0,26,1,0,0,6,2,0,2,0,0,3,8,0,0.5,0.4,21,17,10,0,1,0,0,3,2,6
"260",22200010,1610612760,"OKC",1631114,"Jalen Williams",5.9,2,2,1,1,0,0,3,5,0,0,2,0,0,1,0,0,13,0,0,0,1,0,0,0,0,0,3,3,2,0.2,0.2,12,8,10,0,2,0,0,0,0,0
"261",22200010,1610612760,"OKC",1629647,"Darius Bazley",16.8666666666667,2,5,1,1,2,4,0,7,0,1,0,1,5,3,2,2,38,0,1,0,1,3,0,0,0,0,2,7,1,0.7,0.6,23,16,15,0,2,0,1,4,0,8
"262",22200010,1610612760,"OKC",1631172,"Ousmane Dieng",9.08333333333333,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,1,1,0,0,0,0,1,3,1,0.4,0.4,11,8,8,1,1,0,0,0,1,4
