"","PLAYER_NAME","MP","TS.","eFG.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","ORtg","DRtg","BPM","GAME_ID","DATE","TEAM_ABBREVIATION","PTS"
"3765","Matisse Thybulle","8:21",".000",".000",".500",".000","0.0","0.0","0.0","0.0","5.6","0.0","33.3","15.2","0","99","-14.6",22200173,"2022-11-10","PHI",0
"3766","Montrezl Harrell","3:26",".926","1.000",".000","1.000","26.9","29.7","28.2","0.0","13.6","0.0","0.0","53.4","192","73","61.0",22200173,"2022-11-10","PHI",8
"3767","P.J. Tucker","24:03",".750",".750","1.000",".000","0.0","12.7","6.0","0.0","0.0","3.2","33.3","5.3","88","105","-2.2",22200173,"2022-11-10","PHI",3
"3768","Paul Reed","9:12",".000",".000",".667",".000","10.0","22.2","15.8","0.0","5.1","8.4","0.0","13.8","23","88","-11.6",22200173,"2022-11-10","PHI",0
"3769","Shake Milton","17:39",".425",".400",".200",".400","10.5","28.9","19.2","10.2","0.0","0.0","25.4","18.9","79","103","-7.1",22200173,"2022-11-10","PHI",5
"3770","Tobias Harris","33:32",".378",".333",".267",".133","0.0","6.1","2.9","17.3","7.0","0.0","5.9","21.3","81","94","2.1",22200173,"2022-11-10","PHI",12
"3771","Tyrese Maxey","33:16",".400",".353",".353",".235","2.8","9.2","5.8","29.1","0.0","0.0","5.1","25.2","90","108","-2.7",22200173,"2022-11-10","PHI",15
"3772","Dennis Smith Jr.","33:33",".667",".667",".333",".000","0.0","6.3","3.6","37.7","1.5","0.0","18.2","14.9","131","112","2.8",22200174,"2022-11-10","CHA",12
"3773","Jalen McDaniels","34:10",".735",".750",".500",".200","4.1","9.3","7.1","18.4","0.0","0.0","21.6","18.4","121","114","3.0",22200174,"2022-11-10","CHA",16
"3774","James Bouknight","17:10",".085",".000",".800",".400","0.0","18.5","10.5","0.0","0.0","0.0","14.5","18.2","17","113","-20.6",22200174,"2022-11-10","CHA",1
"3775","JT Thor","2:38",".000",".000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","50.0","34.5","0","117","-39.1",22200174,"2022-11-10","CHA",0
"3776","Kelly Oubre Jr.","38:44",".725",".725",".650",".000","0.0","19.2","10.9","9.8","2.6","2.5","13.0","26.9","121","105","10.6",22200174,"2022-11-10","CHA",29
"3777","Mason Plumlee","38:50",".918","1.000",".000","1.750","7.2","35.5","23.3","18.2","0.0","0.0","29.8","11.8","143","109","4.5",22200174,"2022-11-10","CHA",13
"3778","Nick Richards","14:10",".940","1.000",".000",".750","19.7","15.0","17.0","0.0","3.5","6.9","15.8","20.2","156","100","9.4",22200174,"2022-11-10","CHA",10
"3779","P.J. Washington","34:45",".455",".500",".333",".222","0.0","15.3","8.7","0.0","0.0","0.0","28.8","18.1","61","113","-12.7",22200174,"2022-11-10","CHA",9
"3780","Terry Rozier","43:23",".411",".380",".400",".160","9.6","12.2","11.1","11.0","0.0","0.0","3.6","29.0","96","114","-5.0",22200174,"2022-11-10","CHA",22
"3781","Theo Maledon","7:37",".000",".000","1.000",".000","0.0","27.8","15.8","16.2","0.0","0.0","50.0","11.9","31","111","-12.3",22200174,"2022-11-10","CHA",0
"3782","Bam Adebayo","38:36",".510",".400",".067",".400","5.5","43.4","21.8","17.9","2.6","0.0","22.1","26.8","92","100","-2.6",22200174,"2022-11-10","MIA",18
"3783","Caleb Martin","30:45",".507",".500",".500",".250","6.9","9.1","7.8","10.2","1.6","0.0","10.1","14.7","106","108","-0.6",22200174,"2022-11-10","MIA",9
"3784","Dewayne Dedmon","14:24",".451",".500",".167",".667","7.4","9.7","8.4","0.0","3.5","0.0","0.0","24.7","95","102","-8.9",22200174,"2022-11-10","MIA",7
"3785","Duncan Robinson","22:34",".618",".600",".600",".300","0.0","0.0","0.0","8.6","0.0","0.0","0.0","23.0","124","113","0.8",22200174,"2022-11-10","MIA",14
"3786","Gabe Vincent","37:49",".470",".364",".636",".364","0.0","14.8","6.4","8.1","1.3","0.0","0.0","15.4","104","108","-3.7",22200174,"2022-11-10","MIA",12
"3787","Jimmy Butler","42:19",".684",".579",".053",".789","7.5","23.1","14.2","39.7","2.4","0.0","7.2","29.8","141","104","14.7",22200174,"2022-11-10","MIA",35
"3788","Kyle Lowry","38:50",".727",".667",".833",".333","0.0","10.8","4.7","11.7","0.0","2.8","12.7","9.3","133","110","0.0",22200174,"2022-11-10","MIA",10
"3789","Max Strus","39:43",".400",".400",".733",".000","0.0","3.5","1.5","4.1","2.5","0.0","6.3","18.4","77","107","-6.3",22200174,"2022-11-10","MIA",12
"3790","Brandon Ingram","31:20",".583",".583",".333",".000","0.0","16.3","8.4","12.9","0.0","0.0","29.4","24.4","80","116","-9.6",22200175,"2022-11-10","NOP",14
"3791","CJ McCollum","37:56",".382",".382",".412",".000","2.9","16.2","9.7","34.9","2.7","5.0","22.7","26.1","76","107","-1.8",22200175,"2022-11-10","NOP",13
"3792","Devonte' Graham","7:58",".000",".000","1.000",".000","0.0","0.0","0.0","18.3","0.0","0.0","0.0","5.7","52","122","-8.5",22200175,"2022-11-10","NOP",0
"3793","Herbert Jones","34:15",".644",".500",".000",".667","3.2","6.0","4.6","9.7","0.0","0.0","11.4","11.5","128","120","-2.0",22200175,"2022-11-10","NOP",10
"3794","Jonas Valanciunas","19:38",".394",".313",".125",".250","11.1","46.8","29.6","8.7","0.0","0.0","0.0","20.4","100","106","-2.9",22200175,"2022-11-10","NOP",7
"3795","Jose Alvarado","16:55",".300",".300",".800",".000","6.4","12.1","9.4","9.4","0.0","0.0","28.6","18.6","58","118","-14.0",22200175,"2022-11-10","NOP",3
"3796","Larry Nance Jr.","23:10",".000",".000",".000",".000","9.4","17.6","13.7","6.3","0.0","0.0","33.3","5.8","54","116","-9.6",22200175,"2022-11-10","NOP",0
"3797","Naji Marshall","6:12",".500",".500",".667",".000","0.0","16.5","8.5","0.0","0.0","0.0","0.0","21.8","99","117","-0.2",22200175,"2022-11-10","NOP",3
"3798","Trey Murphy III","30:56",".649",".591",".727",".273","3.5","6.6","5.1","6.1","0.0","9.1","0.0","17.9","137","114","9.8",22200175,"2022-11-10","NOP",16
"3799","Zion Williamson","31:40",".704",".679",".071","1.071","3.4","16.1","10.0","23.5","1.6","0.0","12.7","33.6","127","113","10.6",22200175,"2022-11-10","NOP",29
"3800","Anfernee Simons","36:52",".534",".417",".722",".444","2.8","5.9","4.3","25.6","0.0","0.0","4.4","28.1","120","109","2.8",22200175,"2022-11-10","POR",23
"3801","Drew Eubanks","27:16",".750",".750",".000",".000","3.7","28.0","15.5","16.6","0.0","0.0","0.0","6.7","170","102","1.1",22200175,"2022-11-10","POR",6
"3802","Jabari Walker","8:11",".500",".500",".500",".000","0.0","26.7","12.9","0.0","0.0","0.0","20.0","28.1","72","103","-11.2",22200175,"2022-11-10","POR",4
"3803","Jerami Grant","41:55",".608",".600",".400",".250","7.3","13.0","10.1","17.9","4.9","2.2","8.3","26.5","120","94","9.6",22200175,"2022-11-10","POR",27
"3804","Josh Hart","38:13",".612",".577",".231",".154","2.7","17.1","9.7","8.9","1.3","0.0","6.7","17.9","120","102","0.1",22200175,"2022-11-10","POR",17
"3805","Justise Winslow","38:23",".387",".292",".333",".667","8.0","14.2","11.0","22.6","0.0","2.5","0.0","18.6","110","104","-2.7",22200175,"2022-11-10","POR",12
"3806","Nassir Little","23:39",".609",".591",".273",".273","4.3","13.8","8.9","0.0","0.0","0.0","7.5","25.9","111","106","-2.4",22200175,"2022-11-10","POR",15
"3807","Trendon Watford","25:31",".333",".333",".333",".000","4.0","21.4","12.4","21.4","6.0","0.0","40.0","9.0","82","91","-0.5",22200175,"2022-11-10","POR",2
"3808","Al Horford","34:26",".815",".833",".667",".167","0.0","20.8","11.6","6.9","1.5","0.0","0.0","17.0","164","119","10.6",22200176,"2022-11-11","BOS",21
"3809","Derrick White","24:12",".506",".444",".667",".222","5.4","0.0","2.4","18.0","0.0","3.1","0.0","18.5","134","126","0.9",22200176,"2022-11-11","BOS",10
"3810","Grant Williams","32:16",".697",".750",".625",".375","4.0","9.5","7.1","14.0","1.6","2.4","0.0","13.1","156","120","6.2",22200176,"2022-11-11","BOS",13
"3811","Jaylen Brown","34:47",".833",".833",".267",".000","0.0","23.5","13.1","31.7","0.0","0.0","16.7","23.5","146","121","9.8",22200176,"2022-11-11","BOS",25
"3812","Jayson Tatum","37:19",".658",".571",".333",".524","0.0","21.9","12.3","17.9","0.0","0.0","3.7","32.6","141","122","4.7",22200176,"2022-11-11","BOS",34
"3813","JD Davison","2:02","","","","","0.0","50.2","28.1","47.2","0.0","0.0","","0.0","232","113","14.4",22200176,"2022-11-11","BOS",0
"3814","Luke Kornet","12:53",".500",".500",".000",".000","40.3","23.8","31.0","10.6","0.0","5.9","0.0","28.2","135","116","0.1",22200176,"2022-11-11","BOS",8
"3815","Marcus Smart","23:48",".500",".500",".000",".000","0.0","0.0","0.0","17.6","0.0","0.0","20.0","9.5","115","128","-10.4",22200176,"2022-11-11","BOS",4
"3816","Noah Vonleh","2:24","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","128","-5.0",22200176,"2022-11-11","BOS",0
"3817","Payton Pritchard","15:44",".799",".833",".167",".333","33.0","6.5","18.2","0.0","3.3","0.0","22.5","25.6","133","119","6.1",22200176,"2022-11-11","BOS",11
"3818","Sam Hauser","20:09",".357",".357",".857",".000","0.0","25.3","14.2","5.3","0.0","7.6","0.0","15.8","88","114","-5.2",22200176,"2022-11-11","BOS",5
"3819","Aaron Gordon","30:24",".672",".650",".200",".600","10.1","17.1","13.2","9.7","0.0","0.0","0.0","18.9","149","142","1.7",22200176,"2022-11-11","DEN",17
"3820","Bruce Brown","36:41",".494",".393",".143",".357","13.9","17.7","15.6","22.1","2.8","0.0","5.8","21.3","124","136","3.4",22200176,"2022-11-11","DEN",16
"3821","Christian Braun","13:18","1.000","1.000",".000",".000","0.0","19.5","8.6","18.8","0.0","0.0","0.0","3.4","212","142","1.6",22200176,"2022-11-11","DEN",2
"3822","Davon Reed","2:08","1.500","1.500","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","50.0","42.5","58","146","19.0",22200176,"2022-11-11","DEN",3
"3823","DeAndre Jordan","9:11",".500",".500",".000",".000","0.0","0.0","0.0","0.0","0.0","9.9","0.0","9.9","101","139","-5.8",22200176,"2022-11-11","DEN",2
"3824","Jamal Murray","34:42",".391",".382",".294",".118","0.0","15.0","6.6","41.0","0.0","0.0","0.0","23.4","107","143","-3.8",22200176,"2022-11-11","DEN",14
"3825","Jeff Green","21:06",".658",".500",".000",".750","0.0","12.3","5.4","12.1","0.0","0.0","0.0","11.4","151","143","-1.9",22200176,"2022-11-11","DEN",7
"3826","Kentavious Caldwell-Pope","33:34",".682",".682",".636",".000","0.0","0.0","0.0","4.1","0.0","0.0","0.0","14.9","134","146","-1.9",22200176,"2022-11-11","DEN",15
"3827","Michael Porter Jr.","25:08",".350",".350",".600",".000","0.0","20.6","9.1","0.0","0.0","0.0","0.0","18.1","74","141","-13.8",22200176,"2022-11-11","DEN",7
"3828","Nikola Jokic","29:44",".666",".650",".200",".200","10.3","21.8","15.4","21.4","0.0","0.0","8.4","36.3","127","141","7.8",22200176,"2022-11-11","DEN",29
"3829","Vlatko Cancar","2:02",".000",".000","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.3","0","146","-30.6",22200176,"2022-11-11","DEN",0
"3830","Zeke Nnaji","2:02",".000",".000","1.000",".000","0.0","63.8","28.1","0.0","25.4","0.0","50.0","44.6","0","75","-23.4",22200176,"2022-11-11","DEN",0
"3831","Admiral Schofield","10:53",".500",".500","1.000",".000","0.0","17.0","10.0","0.0","0.0","0.0","0.0","13.0","105","105","-4.4",22200177,"2022-11-11","ORL",3
"3832","Bol Bol","30:54",".813",".813",".375",".000","0.0","44.8","26.5","4.4","0.0","0.0","27.3","16.8","109","95","2.3",22200177,"2022-11-11","ORL",13
"3833","Caleb Houstan","19:16","1.500","1.500","1.000",".000","0.0","9.6","5.7","0.0","0.0","0.0","50.0","4.9","103","108","-1.3",22200177,"2022-11-11","ORL",3
"3834","Chuma Okeke","30:22",".527",".500",".600",".100","13.2","6.1","9.0","12.9","1.7","3.0","0.0","16.2","137","103","4.1",22200177,"2022-11-11","ORL",11
"3835","Franz Wagner","30:40",".507",".467",".200",".267","4.3","15.1","10.7","14.7","0.0","0.0","10.7","28.9","106","106","-8.3",22200177,"2022-11-11","ORL",17
"3836","Jalen Suggs","31:37",".643",".625",".333",".083","0.0","8.8","5.2","23.4","0.0","0.0","13.9","21.6","125","108","-1.8",22200177,"2022-11-11","ORL",16
"3837","Mo Bamba","18:30",".615",".583",".500",".500","7.2","20.0","14.7","14.7","0.0","4.9","12.0","21.2","126","100","3.3",22200177,"2022-11-11","ORL",9
"3838","R.J. Hampton","10:56","1.333","1.333",".667",".000","0.0","0.0","0.0","29.4","4.7","8.3","25.0","17.3","183","95","27.2",22200177,"2022-11-11","ORL",8
"3839","Terrence Ross","24:28",".709",".667",".333",".222","5.4","3.8","4.5","11.8","0.0","0.0","0.0","19.1","156","110","4.1",22200177,"2022-11-11","ORL",14
"3840","Wendell Carter Jr.","32:24",".597",".533",".333",".267","12.3","19.9","16.8","22.7","0.0","2.8","15.2","28.8","122","102","4.3",22200177,"2022-11-11","ORL",20
"3841","Bismack Biyombo","11:01",".543",".500",".000",".167","8.4","12.1","9.9","17.5","4.7","8.9","0.0","25.5","122","111","7.3",22200177,"2022-11-11","PHX",7
"3842","Cameron Payne","35:00",".712",".700",".667",".067","0.0","11.4","4.7","20.3","1.5","0.0","20.6","24.2","111","125","2.0",22200177,"2022-11-11","PHX",22
"3843","Damion Lee","22:28",".667",".667",".833",".000","0.0","11.9","4.9","6.8","2.3","0.0","14.3","13.6","111","123","-0.9",22200177,"2022-11-11","PHX",8
"3844","Dario Saric","9:47",".000",".000",".500",".000","9.4","27.3","16.7","12.9","0.0","0.0","0.0","17.8","32","125","-17.4",22200177,"2022-11-11","PHX",0
"3845","Deandre Ayton","26:23",".583",".583",".083",".000","3.5","20.2","10.3","7.2","3.9","3.7","7.7","21.5","109","114","3.5",22200177,"2022-11-11","PHX",14
"3846","Devin Booker","34:28",".418",".368",".421",".158","8.0","19.3","12.7","28.2","1.5","0.0","9.0","28.3","97","123","-1.1",22200177,"2022-11-11","PHX",17
"3847","Duane Washington Jr.","7:19",".417",".417",".667",".000","0.0","0.0","0.0","26.4","0.0","0.0","0.0","35.8","92","131","-5.0",22200177,"2022-11-11","PHX",5
"3848","Jock Landale","13:09",".717",".750",".250",".500","14.0","40.6","24.9","0.0","0.0","0.0","0.0","16.2","152","122","3.7",22200177,"2022-11-11","PHX",7
"3849","Josh Okogie","7:49",".000",".000",".500",".000","0.0","17.1","7.0","0.0","0.0","12.5","33.3","16.8","0","118","-21.0",22200177,"2022-11-11","PHX",0
"3850","Mikal Bridges","37:38",".308",".308",".462",".000","2.5","10.6","5.8","22.4","0.0","0.0","7.1","16.2","83","128","-8.2",22200177,"2022-11-11","PHX",8
"3851","Torrey Craig","34:58",".507",".438",".500",".250","5.3","7.6","6.2","4.1","1.5","2.8","10.1","12.3","105","124","-4.6",22200177,"2022-11-11","PHX",9
"3852","Alec Burks","25:20",".548",".458",".417",".667","0.0","8.1","4.2","6.9","0.0","0.0","0.0","26.0","122","130","-3.9",22200178,"2022-11-11","DET",17
"3853","Bojan Bogdanovic","34:17",".691",".600",".333",".467","0.0","14.9","7.8","17.2","0.0","0.0","10.0","24.9","133","127","1.1",22200178,"2022-11-11","DET",25
"3854","Cory Joseph","5:55",".000",".000","1.000",".000","0.0","0.0","0.0","21.9","0.0","0.0","0.0","7.2","55","133","-23.7",22200178,"2022-11-11","DET",0
"3855","Hamidou Diallo","15:18",".851",".800",".000","1.200","7.3","6.7","7.0","12.8","0.0","5.8","11.6","24.0","156","128","10.7",22200178,"2022-11-11","DET",13
"3856","Isaiah Livers","22:06",".799",".750","1.000",".333","10.1","9.2","9.7","7.1","0.0","8.0","0.0","13.2","172","125","10.1",22200178,"2022-11-11","DET",11
"3857","Isaiah Stewart","29:29",".742",".714",".571",".571","15.1","13.9","14.5","16.0","0.0","6.0","18.6","15.5","137","124","4.1",22200178,"2022-11-11","DET",13
"3858","Jaden Ivey","25:02",".379",".364",".091",".455","4.5","8.2","6.4","26.1","3.9","0.0","23.3","29.2","74","121","-9.3",22200178,"2022-11-11","DET",10
"3859","Jalen Duren","21:10",".181",".000",".000","4.000","10.5","28.9","20.2","0.0","0.0","4.2","26.6","7.5","60","119","-9.5",22200178,"2022-11-11","DET",1
"3860","Killian Hayes","34:11",".427",".375",".500",".167","0.0","17.9","9.4","31.3","4.3","0.0","23.7","21.0","86","116","-4.8",22200178,"2022-11-11","DET",11
"3861","Saddiq Bey","27:11",".486",".400",".300",".300","8.2","11.3","9.8","5.9","1.8","0.0","8.1","19.2","107","124","-4.5",22200178,"2022-11-11","DET",11
"3862","Cam Reddish","17:43",".333",".333",".500",".000","0.0","18.9","9.0","7.4","0.0","0.0","0.0","13.8","87","117","-9.0",22200178,"2022-11-11","NYK",4
"3863","Derrick Rose","15:19",".457",".286",".143",".571","0.0","0.0","0.0","17.5","0.0","0.0","10.2","26.0","104","122","-8.2",22200178,"2022-11-11","NYK",8
"3864","Evan Fournier","11:48",".222",".000",".600",".800","8.7","9.5","9.0","9.7","0.0","0.0","12.9","26.8","64","119","-18.2",22200178,"2022-11-11","NYK",3
"3865","Immanuel Quickley","21:15",".667",".667",".500",".000","4.8","21.0","12.5","6.4","4.6","0.0","0.0","11.5","152","106","4.7",22200178,"2022-11-11","NYK",8
"3866","Isaiah Hartenstein","32:31",".600",".600",".000",".000","15.7","24.0","19.7","0.0","0.0","3.0","37.5","10.0","97","113","-7.6",22200178,"2022-11-11","NYK",6
"3867","Jalen Brunson","32:41",".666",".563",".313",".500","0.0","3.4","1.6","34.0","6.0","0.0","0.0","24.3","158","108","16.7",22200178,"2022-11-11","NYK",26
"3868","Jericho Sims","8:07","1.000","1.000",".000",".000","25.2","27.5","26.3","0.0","0.0","12.1","50.0","10.0","116","106","-7.0",22200178,"2022-11-11","NYK",2
"3869","Julius Randle","32:59",".520",".444",".389",".278","12.4","13.5","12.9","24.0","0.0","0.0","9.0","27.4","120","118","-0.5",22200178,"2022-11-11","NYK",21
"3870","Obi Toppin","22:23",".444",".444",".778",".000","4.6","19.9","11.9","6.0","2.2","4.4","10.0","18.2","97","109","-1.5",22200178,"2022-11-11","NYK",8
"3871","Quentin Grimes","7:43",".625",".625",".750",".000","13.2","14.5","13.8","0.0","0.0","0.0","20.0","26.4","105","117","-7.6",22200178,"2022-11-11","NYK",5
"3872","RJ Barrett","37:31",".731",".676",".471",".471","2.7","11.9","7.1","21.9","0.0","0.0","4.6","23.4","155","118","9.9",22200178,"2022-11-11","NYK",30
"3873","Aaron Wiggins","33:37",".599",".542",".333",".417","3.6","13.3","8.6","23.0","1.4","2.5","6.6","18.2","144","113","3.8",22200179,"2022-11-11","OKC",17
"3874","Aleksej Pokusevski","22:37",".670",".650",".200",".100","10.6","14.8","12.8","0.0","0.0","14.6","22.3","23.9","108","110","-1.0",22200179,"2022-11-11","OKC",14
"3875","Eugene Omoruyi","27:00","1.011","1.050",".600",".200","0.0","12.4","6.4","4.7","1.7","0.0","15.5","19.2","155","114","9.0",22200179,"2022-11-11","OKC",22
"3876","Isaiah Joe","5:26",".500",".500",".500",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.8","112","121","-15.7",22200179,"2022-11-11","OKC",2
"3877","Jalen Williams","30:29",".500",".500",".500",".000","3.9","7.3","5.7","39.3","1.5","0.0","16.7","15.8","131","116","0.5",22200179,"2022-11-11","OKC",10
"3878","Josh Giddey","22:37",".759",".722",".111",".222","15.9","29.6","23.0","27.0","4.2","0.0","41.5","30.0","103","102","1.7",22200179,"2022-11-11","OKC",15
"3879","Kenrich Williams","19:22",".500",".500",".167",".000","12.4","23.1","17.9","0.0","0.0","0.0","0.0","12.4","127","114","-6.2",22200179,"2022-11-11","OKC",6
"3880","Luguentz Dort","22:58",".781",".786",".571",".429","26.1","9.7","17.6","9.6","0.0","0.0","0.0","14.6","183","119","7.8",22200179,"2022-11-11","OKC",13
"3881","Shai Gilgeous-Alexander","28:03",".635",".607",".143",".286","0.0","11.9","6.2","17.9","5.0","3.0","16.0","26.9","120","105","4.5",22200179,"2022-11-11","OKC",20
"3882","Tre Mann","27:51",".500",".500",".769",".000","4.3","8.0","6.2","4.0","3.4","0.0","7.1","20.2","111","112","-2.5",22200179,"2022-11-11","OKC",13
"3883","Chris Boucher","31:09",".746",".667",".222","1.111","14.3","30.8","22.3","5.4","3.0","2.7","18.3","21.1","133","123","3.5",22200179,"2022-11-11","TOR",20
"3884","Christian Koloko","23:58",".250",".250",".000",".000","14.0","5.0","9.7","5.6","2.0","0.0","20.0","8.4","83","134","-11.1",22200179,"2022-11-11","TOR",2
"3885","Dalano Banton","17:19",".313",".313",".500",".000","6.4","0.0","3.3","34.2","2.7","0.0","11.1","20.8","91","134","-5.1",22200179,"2022-11-11","TOR",5
"3886","Fred VanVleet","28:35",".528",".542",".583",".417","0.0","8.4","4.0","17.0","3.3","0.0","17.4","24.1","97","130","-5.5",22200179,"2022-11-11","TOR",15
"3887","Gary Trent Jr.","23:32",".492",".400",".200",".500","4.7","5.1","4.9","6.8","2.0","0.0","0.0","20.8","119","134","-5.2",22200179,"2022-11-11","TOR",12
"3888","Juancho Hernangomez","17:03",".922","1.000",".750",".500","0.0","28.2","13.6","19.1","5.5","0.0","17.0","13.8","151","119","12.1",22200179,"2022-11-11","TOR",9
"3889","Malachi Flynn","11:57",".685",".643",".571",".571","0.0","20.1","9.7","0.0","0.0","0.0","18.6","36.1","112","134","-2.4",22200179,"2022-11-11","TOR",12
